[2025-06-30 14:52:44] Person detected - ID: cffdac5b, Confidence: 0.53
[2025-06-30 14:52:44] Person detected - ID: 3e6476f7, Confidence: 0.92
[2025-06-30 14:52:44] Person detected - ID: cffdac5b, Confidence: 0.37
[2025-06-30 14:52:45] Person detected - ID: 3e6476f7, Confidence: 0.92
[2025-06-30 14:52:45] Person detected - ID: cffdac5b, Confidence: 0.33
[2025-06-30 14:52:45] Person detected - ID: 3e6476f7, Confidence: 0.91
[2025-06-30 14:52:45] Person detected - ID: cffdac5b, Confidence: 0.37
[2025-06-30 14:52:46] Person detected - ID: 3e6476f7, Confidence: 0.90
[2025-06-30 14:52:46] Person detected - ID: cffdac5b, Confidence: 0.48
[2025-06-30 14:52:46] Person detected - ID: 3e6476f7, Confidence: 0.80
[2025-06-30 14:52:46] Person detected - ID: cffdac5b, Confidence: 0.26
[2025-06-30 14:52:46] Person detected - ID: 3e6476f7, Confidence: 0.81
[2025-06-30 14:52:46] Person detected - ID: cffdac5b, Confidence: 0.28
[2025-06-30 14:52:47] Person detected - ID: 3e6476f7, Confidence: 0.80
[2025-06-30 14:52:47] Person detected - ID: cffdac5b, Confidence: 0.26
[2025-06-30 14:52:47] Person detected - ID: 3e6476f7, Confidence: 0.84
[2025-06-30 14:52:47] Person detected - ID: cffdac5b, Confidence: 0.25
[2025-06-30 14:52:48] Person detected - ID: 3e6476f7, Confidence: 0.84
[2025-06-30 14:52:48] Person detected - ID: cffdac5b, Confidence: 0.26
[2025-06-30 14:52:48] Person detected - ID: 3e6476f7, Confidence: 0.84
[2025-06-30 14:52:48] Person detected - ID: cffdac5b, Confidence: 0.32
[2025-06-30 14:52:49] Person detected - ID: 3e6476f7, Confidence: 0.84
[2025-06-30 14:52:49] Person detected - ID: cffdac5b, Confidence: 0.35
[2025-06-30 14:52:49] Person detected - ID: 3e6476f7, Confidence: 0.86
[2025-06-30 14:52:49] Person detected - ID: cffdac5b, Confidence: 0.37
[2025-06-30 14:52:49] Person detected - ID: 3e6476f7, Confidence: 0.86
[2025-06-30 14:52:49] Person detected - ID: cffdac5b, Confidence: 0.35
[2025-06-30 14:52:50] Person detected - ID: 3e6476f7, Confidence: 0.87
[2025-06-30 14:52:50] Person detected - ID: cffdac5b, Confidence: 0.40
[2025-06-30 14:52:50] Person detected - ID: 3e6476f7, Confidence: 0.85
[2025-06-30 14:52:50] Person detected - ID: cffdac5b, Confidence: 0.34
[2025-06-30 14:52:51] Person detected - ID: 3e6476f7, Confidence: 0.85
[2025-06-30 14:52:51] Person detected - ID: cffdac5b, Confidence: 0.38
[2025-06-30 14:52:51] Person detected - ID: 8f0393d3, Confidence: 0.90
[2025-06-30 14:52:51] Person detected - ID: 6d4ddcc1, Confidence: 0.73
[2025-06-30 14:52:51] Person detected - ID: 8f0393d3, Confidence: 0.67
[2025-06-30 14:52:52] Person detected - ID: 8f0393d3, Confidence: 0.75
[2025-06-30 14:52:52] Person detected - ID: 6d4ddcc1, Confidence: 0.68
[2025-06-30 14:52:52] Person detected - ID: 8f0393d3, Confidence: 0.71
[2025-06-30 14:52:52] Person detected - ID: 6d4ddcc1, Confidence: 0.61
[2025-06-30 14:52:53] Person detected - ID: 8f0393d3, Confidence: 0.68
[2025-06-30 14:52:53] Person detected - ID: 6d4ddcc1, Confidence: 0.58
[2025-06-30 14:52:53] Person detected - ID: 8f0393d3, Confidence: 0.69
[2025-06-30 14:52:53] Person detected - ID: 6d4ddcc1, Confidence: 0.53
[2025-06-30 14:52:54] Person detected - ID: 8f0393d3, Confidence: 0.70
[2025-06-30 14:52:54] Person detected - ID: 6d4ddcc1, Confidence: 0.43
[2025-06-30 14:52:54] Person detected - ID: 8f0393d3, Confidence: 0.71
[2025-06-30 14:52:54] Person detected - ID: 6d4ddcc1, Confidence: 0.45
[2025-06-30 14:52:54] Person detected - ID: 8f0393d3, Confidence: 0.84
[2025-06-30 14:52:54] Person detected - ID: 6d4ddcc1, Confidence: 0.36
[2025-06-30 14:52:55] Person detected - ID: 8f0393d3, Confidence: 0.60
[2025-06-30 14:52:55] Person detected - ID: 6d4ddcc1, Confidence: 0.55
[2025-06-30 14:52:55] Person detected - ID: 6d4ddcc1, Confidence: 0.61
[2025-06-30 14:52:55] Person detected - ID: 8f0393d3, Confidence: 0.61
[2025-06-30 14:52:56] Person detected - ID: 8f0393d3, Confidence: 0.56
[2025-06-30 14:52:56] Person detected - ID: cffdac5b, Confidence: 0.41
[2025-06-30 14:52:56] Person detected - ID: 3e6476f7, Confidence: 0.39
[2025-06-30 14:52:56] Person detected - ID: 8f0393d3, Confidence: 0.77
[2025-06-30 14:52:56] Person detected - ID: 3e6476f7, Confidence: 0.40
[2025-06-30 14:52:57] Person detected - ID: 8f0393d3, Confidence: 0.74
[2025-06-30 14:52:57] Person detected - ID: 3e6476f7, Confidence: 0.40
[2025-06-30 14:52:57] Person detected - ID: 8f0393d3, Confidence: 0.72
[2025-06-30 14:52:57] Person detected - ID: 3e6476f7, Confidence: 0.40
[2025-06-30 14:52:57] Person detected - ID: 8f0393d3, Confidence: 0.72
[2025-06-30 14:52:57] Person detected - ID: 3e6476f7, Confidence: 0.41
[2025-06-30 14:52:58] Person detected - ID: 8f0393d3, Confidence: 0.75
[2025-06-30 14:52:58] Person detected - ID: 3e6476f7, Confidence: 0.37
[2025-06-30 14:52:58] Person detected - ID: cffdac5b, Confidence: 0.37
[2025-06-30 14:52:58] Person detected - ID: 8f0393d3, Confidence: 0.79
[2025-06-30 14:52:58] Person detected - ID: cffdac5b, Confidence: 0.28
[2025-06-30 14:52:58] Person detected - ID: 3e6476f7, Confidence: 0.27
[2025-06-30 14:52:59] Person detected - ID: 8f0393d3, Confidence: 0.79
[2025-06-30 14:52:59] Person detected - ID: 3e6476f7, Confidence: 0.27
[2025-06-30 14:52:59] Person detected - ID: 8f0393d3, Confidence: 0.78
[2025-06-30 14:52:59] Person detected - ID: 3e6476f7, Confidence: 0.28
[2025-06-30 14:53:00] Person detected - ID: 8f0393d3, Confidence: 0.71
[2025-06-30 14:53:00] Person detected - ID: 8f0393d3, Confidence: 0.71
[2025-06-30 14:53:00] Person detected - ID: 8f0393d3, Confidence: 0.67
[2025-06-30 14:53:00] Person detected - ID: 3e6476f7, Confidence: 0.43
[2025-06-30 14:53:01] Person detected - ID: 8f0393d3, Confidence: 0.58
[2025-06-30 14:53:01] Person detected - ID: 3e6476f7, Confidence: 0.58
[2025-06-30 14:53:01] Person detected - ID: cffdac5b, Confidence: 0.26
[2025-06-30 14:53:01] Person detected - ID: 8f0393d3, Confidence: 0.66
[2025-06-30 14:53:01] Person detected - ID: 3e6476f7, Confidence: 0.44
[2025-06-30 14:53:02] Person detected - ID: 8f0393d3, Confidence: 0.73
[2025-06-30 14:53:02] Person detected - ID: 3e6476f7, Confidence: 0.33
[2025-06-30 14:53:02] Person detected - ID: 8f0393d3, Confidence: 0.74
[2025-06-30 14:53:02] Person detected - ID: 3e6476f7, Confidence: 0.44
[2025-06-30 14:53:02] Person detected - ID: cffdac5b, Confidence: 0.25
[2025-06-30 14:53:03] Person detected - ID: 8f0393d3, Confidence: 0.77
[2025-06-30 14:53:03] Person detected - ID: 3e6476f7, Confidence: 0.39
[2025-06-30 14:53:03] Person detected - ID: 8f0393d3, Confidence: 0.66
[2025-06-30 14:53:03] Person detected - ID: 3e6476f7, Confidence: 0.55
[2025-06-30 14:53:03] Person detected - ID: cffdac5b, Confidence: 0.27
[2025-06-30 14:53:03] Person detected - ID: 8f0393d3, Confidence: 0.72
[2025-06-30 14:53:03] Person detected - ID: 3e6476f7, Confidence: 0.55
[2025-06-30 14:53:04] Person detected - ID: 8f0393d3, Confidence: 0.75
[2025-06-30 14:53:04] Person detected - ID: 3e6476f7, Confidence: 0.39
[2025-06-30 14:53:04] Person detected - ID: 3e6476f7, Confidence: 0.69
[2025-06-30 14:53:04] Person detected - ID: 8f0393d3, Confidence: 0.61
[2025-06-30 14:53:05] Person detected - ID: 3e6476f7, Confidence: 0.72
[2025-06-30 14:53:05] Person detected - ID: 8f0393d3, Confidence: 0.56
[2025-06-30 14:53:05] Person detected - ID: cffdac5b, Confidence: 0.30
[2025-06-30 14:53:05] Person detected - ID: 3e6476f7, Confidence: 0.74
[2025-06-30 14:53:05] Person detected - ID: 8f0393d3, Confidence: 0.63
[2025-06-30 14:53:06] Person detected - ID: 3e6476f7, Confidence: 0.77
[2025-06-30 14:53:06] Person detected - ID: 8f0393d3, Confidence: 0.59
[2025-06-30 14:53:06] Person detected - ID: 8f0393d3, Confidence: 0.73
[2025-06-30 14:53:06] Person detected - ID: 3e6476f7, Confidence: 0.57
[2025-06-30 14:53:06] Person detected - ID: 3e6476f7, Confidence: 0.75
[2025-06-30 14:53:06] Person detected - ID: 8f0393d3, Confidence: 0.73
[2025-06-30 14:53:07] Person detected - ID: 8f0393d3, Confidence: 0.78
[2025-06-30 14:53:07] Person detected - ID: 3e6476f7, Confidence: 0.56
[2025-06-30 14:53:07] Person detected - ID: 8f0393d3, Confidence: 0.70
[2025-06-30 14:53:07] Person detected - ID: 3e6476f7, Confidence: 0.68
[2025-06-30 14:53:08] Person detected - ID: 3e6476f7, Confidence: 0.72
[2025-06-30 14:53:08] Person detected - ID: 8f0393d3, Confidence: 0.63
[2025-06-30 14:53:08] Person detected - ID: 3e6476f7, Confidence: 0.81
[2025-06-30 14:53:08] Person detected - ID: 8f0393d3, Confidence: 0.45
[2025-06-30 14:53:08] Person detected - ID: cffdac5b, Confidence: 0.38
[2025-06-30 14:53:08] Person detected - ID: 3e6476f7, Confidence: 0.82
[2025-06-30 14:53:09] Person detected - ID: cffdac5b, Confidence: 0.46
[2025-06-30 14:53:09] Person detected - ID: 8f0393d3, Confidence: 0.38
[2025-06-30 14:53:09] Person detected - ID: 3e6476f7, Confidence: 0.81
[2025-06-30 14:53:09] Person detected - ID: cffdac5b, Confidence: 0.46
[2025-06-30 14:53:09] Person detected - ID: 8f0393d3, Confidence: 0.45
[2025-06-30 14:53:09] Person detected - ID: 3e6476f7, Confidence: 0.78
[2025-06-30 14:53:09] Person detected - ID: 8f0393d3, Confidence: 0.54
[2025-06-30 14:53:09] Person detected - ID: cffdac5b, Confidence: 0.42
[2025-06-30 14:53:10] Person detected - ID: 3e6476f7, Confidence: 0.70
[2025-06-30 14:53:10] Person detected - ID: 8f0393d3, Confidence: 0.66
[2025-06-30 14:53:10] Person detected - ID: cffdac5b, Confidence: 0.31
[2025-06-30 14:53:10] Person detected - ID: 8f0393d3, Confidence: 0.70
[2025-06-30 14:53:10] Person detected - ID: 3e6476f7, Confidence: 0.66
[2025-06-30 14:53:10] Person detected - ID: cffdac5b, Confidence: 0.50
[2025-06-30 14:53:11] Person detected - ID: 8f0393d3, Confidence: 0.69
[2025-06-30 14:53:11] Person detected - ID: 3e6476f7, Confidence: 0.60
[2025-06-30 14:53:11] Person detected - ID: cffdac5b, Confidence: 0.44
[2025-06-30 14:53:11] Person detected - ID: 8f0393d3, Confidence: 0.66
[2025-06-30 14:53:11] Person detected - ID: 3e6476f7, Confidence: 0.64
[2025-06-30 14:53:11] Person detected - ID: cffdac5b, Confidence: 0.37
[2025-06-30 14:53:11] Person detected - ID: 3e6476f7, Confidence: 0.73
[2025-06-30 14:53:11] Person detected - ID: 8f0393d3, Confidence: 0.54
[2025-06-30 14:53:11] Person detected - ID: cffdac5b, Confidence: 0.36
[2025-06-30 14:53:12] Person detected - ID: 8f0393d3, Confidence: 0.68
[2025-06-30 14:53:12] Person detected - ID: 3e6476f7, Confidence: 0.63
[2025-06-30 14:53:12] Person detected - ID: cffdac5b, Confidence: 0.54
[2025-06-30 14:53:12] Person detected - ID: 3e6476f7, Confidence: 0.75
[2025-06-30 14:53:12] Person detected - ID: 8f0393d3, Confidence: 0.44
[2025-06-30 14:53:12] Person detected - ID: cffdac5b, Confidence: 0.37
[2025-06-30 14:53:13] Person detected - ID: 3e6476f7, Confidence: 0.75
[2025-06-30 14:53:13] Person detected - ID: 8f0393d3, Confidence: 0.45
[2025-06-30 14:53:13] Person detected - ID: cffdac5b, Confidence: 0.42
[2025-06-30 14:53:13] Person detected - ID: 8f0393d3, Confidence: 0.69
[2025-06-30 14:53:13] Person detected - ID: 3e6476f7, Confidence: 0.55
[2025-06-30 14:53:14] Person detected - ID: 3e6476f7, Confidence: 0.72
[2025-06-30 14:53:14] Person detected - ID: 8f0393d3, Confidence: 0.43
[2025-06-30 14:53:14] Person detected - ID: cffdac5b, Confidence: 0.34
[2025-06-30 14:53:14] Person detected - ID: 3e6476f7, Confidence: 0.82
[2025-06-30 14:53:14] Person detected - ID: cffdac5b, Confidence: 0.35
[2025-06-30 14:53:14] Person detected - ID: 8f0393d3, Confidence: 0.29
[2025-06-30 14:53:14] Person detected - ID: 3e6476f7, Confidence: 0.64
[2025-06-30 14:53:14] Person detected - ID: 8f0393d3, Confidence: 0.50
[2025-06-30 14:53:15] Person detected - ID: 8f0393d3, Confidence: 0.68
[2025-06-30 14:53:15] Person detected - ID: 3e6476f7, Confidence: 0.52
[2025-06-30 14:53:15] Person detected - ID: 8f0393d3, Confidence: 0.75
[2025-06-30 14:53:15] Person detected - ID: 3e6476f7, Confidence: 0.30
[2025-06-30 14:53:16] Person detected - ID: 3e6476f7, Confidence: 0.69
[2025-06-30 14:53:16] Person detected - ID: 7d79e2f8, Confidence: 0.38
[2025-06-30 14:53:16] Person detected - ID: 9f20ee78, Confidence: 0.32
[2025-06-30 14:53:16] Person detected - ID: 3e6476f7, Confidence: 0.66
[2025-06-30 14:53:17] Person detected - ID: 3e6476f7, Confidence: 0.80
[2025-06-30 14:53:17] Person detected - ID: 8f0393d3, Confidence: 0.87
[2025-06-30 14:53:17] Person detected - ID: cffdac5b, Confidence: 0.50
[2025-06-30 14:53:18] Person detected - ID: 8f0393d3, Confidence: 0.69
[2025-06-30 14:53:18] Person detected - ID: 8f0393d3, Confidence: 0.82
[2025-06-30 14:53:18] Person detected - ID: 3e6476f7, Confidence: 0.58
[2025-06-30 14:53:18] Person detected - ID: cffdac5b, Confidence: 0.48
[2025-06-30 14:53:19] Person detected - ID: 3e6476f7, Confidence: 0.61
[2025-06-30 14:53:19] Person detected - ID: cffdac5b, Confidence: 0.43
[2025-06-30 14:53:19] Person detected - ID: 3e6476f7, Confidence: 0.58
[2025-06-30 14:53:20] Person detected - ID: 8f0393d3, Confidence: 0.80
[2025-06-30 14:53:20] Person detected - ID: 8f0393d3, Confidence: 0.84
[2025-06-30 14:53:20] Person detected - ID: cffdac5b, Confidence: 0.33
[2025-06-30 14:53:21] Person detected - ID: 3e6476f7, Confidence: 0.74
[2025-06-30 14:53:21] Person detected - ID: 8f0393d3, Confidence: 0.39
[2025-06-30 14:53:21] Person detected - ID: 60f586dd, Confidence: 0.86
[2025-06-30 14:53:21] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:22] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:22] Person detected - ID: 9246ad4a, Confidence: 0.88
[2025-06-30 14:53:23] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:23] Person detected - ID: 9246ad4a, Confidence: 0.80
[2025-06-30 14:53:24] Person detected - ID: 9246ad4a, Confidence: 0.68
[2025-06-30 14:53:24] Person detected - ID: 30482d44, Confidence: 0.44
[2025-06-30 14:53:24] Person detected - ID: 60f586dd, Confidence: 0.85
[2025-06-30 14:53:24] Person detected - ID: 30482d44, Confidence: 0.54
[2025-06-30 14:53:24] Person detected - ID: 9246ad4a, Confidence: 0.41
[2025-06-30 14:53:24] Person detected - ID: 9246ad4a, Confidence: 0.82
[2025-06-30 14:53:24] Person detected - ID: 60f586dd, Confidence: 0.37
[2025-06-30 14:53:25] Person detected - ID: 9246ad4a, Confidence: 0.81
[2025-06-30 14:53:25] Person detected - ID: 60f586dd, Confidence: 0.55
[2025-06-30 14:53:25] Person detected - ID: 60f586dd, Confidence: 0.78
[2025-06-30 14:53:25] Person detected - ID: 9246ad4a, Confidence: 0.71
[2025-06-30 14:53:25] Person detected - ID: 30482d44, Confidence: 0.29
[2025-06-30 14:53:26] Person detected - ID: 9246ad4a, Confidence: 0.77
[2025-06-30 14:53:26] Person detected - ID: 60f586dd, Confidence: 0.66
[2025-06-30 14:53:26] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:27] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:27] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:27] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:28] Person detected - ID: 9246ad4a, Confidence: 0.89
[2025-06-30 14:53:28] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:29] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:29] Person detected - ID: 9246ad4a, Confidence: 0.88
[2025-06-30 14:53:29] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:30] Person detected - ID: 9246ad4a, Confidence: 0.86
[2025-06-30 14:53:30] Person detected - ID: 60f586dd, Confidence: 0.28
[2025-06-30 14:53:30] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:31] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:31] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:32] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:32] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:32] Person detected - ID: 9246ad4a, Confidence: 0.84
[2025-06-30 14:53:32] Person detected - ID: 60f586dd, Confidence: 0.49
[2025-06-30 14:53:33] Person detected - ID: 60f586dd, Confidence: 0.84
[2025-06-30 14:53:33] Person detected - ID: 9246ad4a, Confidence: 0.49
[2025-06-30 14:53:33] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:34] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:34] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:35] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:35] Person detected - ID: 9246ad4a, Confidence: 0.86
[2025-06-30 14:53:35] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:36] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:36] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:37] Person detected - ID: 9246ad4a, Confidence: 0.89
[2025-06-30 14:53:37] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:37] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:38] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:38] Person detected - ID: 9246ad4a, Confidence: 0.90
[2025-06-30 14:53:39] Person detected - ID: 9246ad4a, Confidence: 0.88
[2025-06-30 14:53:39] Person detected - ID: 9246ad4a, Confidence: 0.83
[2025-06-30 14:53:39] Person detected - ID: 60f586dd, Confidence: 0.29
[2025-06-30 14:53:40] Person detected - ID: 9246ad4a, Confidence: 0.89
[2025-06-30 14:53:40] Person detected - ID: 60f586dd, Confidence: 0.88
[2025-06-30 14:53:40] Person detected - ID: 9246ad4a, Confidence: 0.34
[2025-06-30 14:53:40] Person detected - ID: 9246ad4a, Confidence: 0.85
[2025-06-30 14:53:40] Person detected - ID: 60f586dd, Confidence: 0.33
[2025-06-30 14:53:41] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:41] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:42] Person detected - ID: 9246ad4a, Confidence: 0.92
[2025-06-30 14:53:42] Person detected - ID: 9246ad4a, Confidence: 0.91
[2025-06-30 14:53:42] Person detected - ID: 60f586dd, Confidence: 0.37
[2025-06-30 14:53:43] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:43] Person detected - ID: 9246ad4a, Confidence: 0.94
[2025-06-30 14:53:43] Person detected - ID: 9246ad4a, Confidence: 0.94
[2025-06-30 14:53:44] Person detected - ID: 9246ad4a, Confidence: 0.93
[2025-06-30 14:53:44] Person detected - ID: 3e6476f7, Confidence: 0.85
[2025-06-30 14:53:44] Person detected - ID: 8f0393d3, Confidence: 0.32
[2025-06-30 14:53:45] Person detected - ID: 9246ad4a, Confidence: 0.74
[2025-06-30 14:53:45] Person detected - ID: 9246ad4a, Confidence: 0.70
[2025-06-30 14:53:45] Person detected - ID: 291ec257, Confidence: 0.25
[2025-06-30 14:53:45] Person detected - ID: 8f0393d3, Confidence: 0.86
[2025-06-30 14:53:45] Person detected - ID: 3e6476f7, Confidence: 0.28
[2025-06-30 14:53:46] Person detected - ID: 8f0393d3, Confidence: 0.78
[2025-06-30 14:53:46] Person detected - ID: 3e6476f7, Confidence: 0.51
[2025-06-30 14:53:46] Person detected - ID: 8f0393d3, Confidence: 0.74
[2025-06-30 14:53:46] Person detected - ID: 3e6476f7, Confidence: 0.27
[2025-06-30 14:53:47] Person detected - ID: 8f0393d3, Confidence: 0.91
